cell_group,gene_id,gene_short_name,fraction_expressing,mean_expression,specificity
Immune_reactive,ENSMUSG00000059089,Fcgr4,0.05454545454545454,0.04937391031121382,0.9349676587981359
Immune_reactive,ENSMUSG00000032089,Il10ra,0.08181818181818182,0.10999540786688025,0.914353274838594
Immune_reactive,ENSMUSG00000099398,Ms4a14,0.09090909090909091,0.13629483124143063,0.8925561123967517
Immune_reactive,ENSMUSG00000026358,Rgs1,0.08181818181818182,0.19208057747082774,0.8737604393421692
Immune_reactive,ENSMUSG00000071714,Csf2rb2,0.07272727272727272,0.09012806660284489,0.8592692209994681
Immune_reactive,ENSMUSG00000073490,Ifi207,0.2727272727272727,0.5599962781266582,0.8542338597625053
Immune_reactive,ENSMUSG00000026656,Fcgr2b,0.06363636363636363,0.11886049359696628,0.8321729264622071
Immune_reactive,ENSMUSG00000020573,Pik3cg,0.06363636363636363,0.06456179140529267,0.8303625239402987
Immune_reactive,ENSMUSG00000025017,Pik3ap1,0.2818181818181818,0.33231206516711537,0.8241977863831402
Immune_reactive,ENSMUSG00000030047,Arhgap25,0.09090909090909091,0.13492844068584708,0.8218954035941043
Immune_reactive,ENSMUSG00000024066,Xdh,0.05454545454545454,0.06172436842918529,0.8196434469925227
Immune_reactive,ENSMUSG00000046805,Mpeg1,0.4636363636363636,0.7963900938250782,0.8170200994427654
Immune_reactive,ENSMUSG00000033220,Rac2,0.07272727272727272,0.07861084711562573,0.8162610680659731
Immune_reactive,ENSMUSG00000030745,Il21r,0.05454545454545454,0.08372647549984782,0.815407790871582
Immune_reactive,ENSMUSG00000002699,Lcp2,0.08181818181818182,0.096195194430189,0.810010005202975
Immune_reactive,ENSMUSG00000040552,C3ar1,0.21818181818181817,0.3046629360587206,0.8081028969200256
