cell_group,gene_id,gene_short_name,fraction_expressing,mean_expression,specificity
Astrocyte-derived_neuron,ENSMUSG00000029352,Crybb3,0.12269129287598944,0.32265161991686797,0.6138581228812273
Astrocyte-derived_neuron,ENSMUSG00000030092,Cntn6,0.24802110817941952,0.3782561963914173,0.613307139883267
Astrocyte-derived_neuron,ENSMUSG00000032313,Tmem266,0.055408970976253295,0.07529330877135278,0.6119845343153583
Astrocyte-derived_neuron,ENSMUSG00000032556,Bfsp2,0.05672823218997362,0.07870755573443074,0.6113154303914902
Astrocyte-derived_neuron,ENSMUSG00000024376,Epb41l4a,0.525065963060686,1.0542079157103488,0.6069865647582321
Astrocyte-derived_neuron,ENSMUSG00000061517,Sox21,0.08311345646437995,0.08642913098140258,0.6016068408862372
Astrocyte-derived_neuron,ENSMUSG00000022144,Gdnf,0.10686015831134564,0.1215333967157538,0.6013235133264482
Astrocyte-derived_neuron,ENSMUSG00000071317,Bves,0.41160949868073876,0.9237495776766959,0.5993484823909936
Astrocyte-derived_neuron,ENSMUSG00000029420,Rimbp2,0.05804749340369393,0.10584808921896012,0.5971027752528393
Astrocyte-derived_neuron,ENSMUSG00000063646,Jakmip1,0.10026385224274406,0.10241562550106102,0.5911627831442148
Astrocyte-derived_neuron,ENSMUSG00000064293,Cntn4,0.35092348284960423,1.2501224191324376,0.5836334219159175
Astrocyte-derived_neuron,ENSMUSG00000027827,Kcnab1,0.4868073878627968,1.4042592794392195,0.5777949762612201
Astrocyte-derived_neuron,ENSMUSG00000039257,Vstm2b,0.1279683377308707,0.147038471113007,0.5775695453319445
Astrocyte-derived_neuron,ENSMUSG00000032303,Chrna3,0.17282321899736147,0.38148055159052,0.5771593570671598
Astrocyte-derived_neuron,ENSMUSG00000027971,Ndst4,0.18733509234828497,0.28053738530685735,0.5715090596013179
Astrocyte-derived_neuron,ENSMUSG00000059810,Rgs3,0.11477572559366754,0.14675115880636225,0.5668200418997532
Astrocyte-derived_neuron,ENSMUSG00000020672,Sntg2,0.05672823218997362,0.09228885709505373,0.5611404239096086
Astrocyte-derived_neuron,ENSMUSG00000057060,Slc35f3,0.05672823218997362,0.07465737748174281,0.5571353691295509
Astrocyte-derived_neuron,ENSMUSG00000028539,Artn,0.052770448548812667,0.056661067494625586,0.5562645616717901
Astrocyte-derived_neuron,ENSMUSG00000069072,Slc7a14,0.06464379947229551,0.11449192715355593,0.5551938525349277
Astrocyte-derived_neuron,ENSMUSG00000021359,Tfap2a,0.2638522427440633,0.3800589317634548,0.5537566309297017
Astrocyte-derived_neuron,ENSMUSG00000042401,Crtac1,0.18469656992084432,0.311652808814702,0.5515178986305016
Astrocyte-derived_neuron,ENSMUSG00000054162,Spock3,0.21635883905013192,0.3240413398400128,0.5477771319203307
Astrocyte-derived_neuron,ENSMUSG00000030562,Nox4,0.287598944591029,0.5792212152519265,0.5463050004989023
Astrocyte-derived_neuron,ENSMUSG00000021957,Tkt,0.3891820580474934,0.7437089675914236,0.5420515206302969
Astrocyte-derived_neuron,ENSMUSG00000039954,Stk32a,0.13852242744063326,0.208007892036805,0.5390718461722319
Astrocyte-derived_neuron,ENSMUSG00000019848,Popdc3,0.1437994722955145,0.18828999985302447,0.5377300736809092
Astrocyte-derived_neuron,ENSMUSG00000041592,Sdk2,0.4920844327176781,1.3203720428321446,0.5370326529971161
Astrocyte-derived_neuron,ENSMUSG00000047344,Lancl3,0.06860158311345646,0.07010129932087823,0.5341717215349208
Astrocyte-derived_neuron,ENSMUSG00000056222,Spock1,0.6253298153034301,3.0188254026532024,0.521893502772153
Astrocyte-derived_neuron,ENSMUSG00000040420,Cdh18,0.1358839050131926,0.29163665441628156,0.5209175461392386
Astrocyte-derived_neuron,ENSMUSG00000049583,Grm5,0.11741424802110818,0.2727678597614668,0.520151872911218
Astrocyte-derived_neuron,ENSMUSG00000075324,Fign,0.4445910290237467,0.8575950961784992,0.520026892015266
Astrocyte-derived_neuron,ENSMUSG00000051043,Gprc5c,0.36015831134564646,0.6027418770965478,0.5190980738628905
Astrocyte-derived_neuron,ENSMUSG00000059003,Grin2a,0.341688654353562,0.8731885460142255,0.5150495287696032
Astrocyte-derived_neuron,ENSMUSG00000030518,Fam189a1,0.2849604221635884,0.562757071849355,0.5132102926603059
Astrocyte-derived_neuron,ENSMUSG00000033214,Slitrk5,0.13984168865435356,0.16854153201012753,0.5118159022608255
Astrocyte-derived_neuron,ENSMUSG00000034161,Scx,0.28232189973614774,0.42268672727883294,0.5105320192645256
Astrocyte-derived_neuron,ENSMUSG00000032908,Sgpp2,0.079155672823219,0.10982365235749664,0.5104470548209261
Astrocyte-derived_neuron,ENSMUSG00000047787,Flrt1,0.42744063324538256,1.0874869765598332,0.503592885581602
Astrocyte-derived_neuron,ENSMUSG00000026051,Ecrg4,0.08839050131926121,0.11544627942582934,0.5013967027400014
Astrocyte-derived_neuron,ENSMUSG00000022686,B3gnt5,0.22295514511873352,0.3597605642343727,0.49841335848709634
Astrocyte-derived_neuron,ENSMUSG00000067438,Hmx1,0.32717678100263853,0.506165230362709,0.49547488598038647
Astrocyte-derived_neuron,ENSMUSG00000006205,Htra1,0.5382585751978892,2.762115417173613,0.49348636955714376
Astrocyte-derived_neuron,ENSMUSG00000003436,Dll3,0.22427440633245382,0.3490490058676,0.4920054905010509
Astrocyte-derived_neuron,ENSMUSG00000020354,Sgcd,0.19129287598944592,0.7529707650248595,0.49014539345946795
Astrocyte-derived_neuron,ENSMUSG00000031027,Stk33,0.12928759894459102,0.15321081427874378,0.4831180088103184
Astrocyte-derived_neuron,ENSMUSG00000032261,Sh3bgrl2,0.20580474934036938,0.23881316968509123,0.48219353706569357
Astrocyte-derived_neuron,ENSMUSG00000000560,Gabra2,0.059366754617414245,0.06388042883196561,0.4816153432258765
Astrocyte-derived_neuron,ENSMUSG00000027965,Olfm3,0.055408970976253295,0.08775216834388742,0.4798263906288106
Astrocyte-derived_neuron,ENSMUSG00000009378,Slc16a12,0.24142480211081793,0.3765424637054756,0.4796435952875482
Astrocyte-derived_neuron,ENSMUSG00000017400,Stac2,0.12137203166226913,0.20213950200333164,0.4772342264452325
Astrocyte-derived_neuron,ENSMUSG00000000202,Btbd17,0.31926121372031663,0.8400440024061872,0.47439420727729453
Astrocyte-derived_neuron,ENSMUSG00000063239,Grm4,0.08575197889182058,0.10660218800720699,0.4739897413367151
Astrocyte-derived_neuron,ENSMUSG00000020435,Osbp2,0.05672823218997362,0.08841349786973005,0.4665612862830437
Astrocyte-derived_neuron,ENSMUSG00000031778,Cx3cl1,0.05804749340369393,0.07695266662133678,0.46649593124146926
Astrocyte-derived_neuron,ENSMUSG00000039126,Prune2,0.820580474934037,3.998272846652367,0.462344956904429
Astrocyte-derived_neuron,ENSMUSG00000037664,Cdkn1c,0.12401055408970976,0.2383604413874705,0.46186413312463837
Astrocyte-derived_neuron,ENSMUSG00000044646,Zbtb7c,0.2770448548812665,0.45336890163633725,0.45986371360843104
Astrocyte-derived_neuron,ENSMUSG00000036111,Lmo1,0.13060686015831136,0.1740244856892312,0.4597733381535357
Astrocyte-derived_neuron,ENSMUSG00000060568,Fam78b,0.2612137203166227,0.4298874583858996,0.4586564006059207
Astrocyte-derived_neuron,ENSMUSG00000062991,Nrg1,0.18733509234828497,0.46863273233181424,0.4578634764488083
Astrocyte-derived_neuron,ENSMUSG00000038738,Shank1,0.09498680738786279,0.13426111192093187,0.4572178704056511
Astrocyte-derived_neuron,ENSMUSG00000037161,Mgarp,0.3654353562005277,0.7862532806409506,0.4570313003678469
Astrocyte-derived_neuron,ENSMUSG00000071862,Lrrtm2,0.06860158311345646,0.12342898235224928,0.45701301504502345
Astrocyte-derived_neuron,ENSMUSG00000033377,Palmd,0.13720316622691292,0.17725214728111732,0.4566002670999101
Astrocyte-derived_neuron,ENSMUSG00000025089,Gfra1,0.16358839050131926,0.27671800616118775,0.45642654972955166
Astrocyte-derived_neuron,ENSMUSG00000026576,Atp1b1,0.21503957783641162,0.30830673383615864,0.45457680482494167
Astrocyte-derived_neuron,ENSMUSG00000044447,Dock5,0.3627968337730871,0.7494715904068605,0.4503357278371415
Astrocyte-derived_neuron,ENSMUSG00000024074,Crim1,0.866754617414248,4.615667619822765,0.4481593531371002
Astrocyte-derived_neuron,ENSMUSG00000044365,Cxxc4,0.19920844327176782,0.2795372554298408,0.4476458060578836
Astrocyte-derived_neuron,ENSMUSG00000046312,Myorg,0.20448548812664907,0.2762678048387563,0.44725599115436643
Astrocyte-derived_neuron,ENSMUSG00000059974,Ntm,0.6807387862796834,4.142804231114815,0.44686455585563145
Astrocyte-derived_neuron,ENSMUSG00000049336,Tenm2,0.5013192612137203,1.2782861192994428,0.44671647495098454
Astrocyte-derived_neuron,ENSMUSG00000027954,Efna1,0.06728232189973615,0.06872591446960968,0.44634783197426187
Astrocyte-derived_neuron,ENSMUSG00000028600,Podn,0.31266490765171506,0.588651531842256,0.4459038504028392
Astrocyte-derived_neuron,ENSMUSG00000035200,Chrnb4,0.10817941952506596,0.15191184812407907,0.44383713711021533
Astrocyte-derived_neuron,ENSMUSG00000042581,Thsd7b,0.6015831134564644,2.8497760774327743,0.44379789082682386
Astrocyte-derived_neuron,ENSMUSG00000053399,Adamts18,0.08443271767810026,0.13161809184088608,0.44374454529825613
Astrocyte-derived_neuron,ENSMUSG00000001827,Folr1,0.06992084432717678,0.06912517799516589,0.4433614860151359
Astrocyte-derived_neuron,ENSMUSG00000052981,Ube2ql1,0.06728232189973615,0.07454303571722654,0.4431505213427236
Astrocyte-derived_neuron,ENSMUSG00000025789,St8sia2,0.26649076517150394,0.44874215842662896,0.4422435763945163
Astrocyte-derived_neuron,ENSMUSG00000061576,Dpp6,0.4102902374670185,0.9611064911500394,0.4422142258963585
Astrocyte-derived_neuron,ENSMUSG00000027859,Ngf,0.09630606860158311,0.10500751346334465,0.44177951951730876
Astrocyte-derived_neuron,ENSMUSG00000001901,Kcnh6,0.07387862796833773,0.07690990350674037,0.4415353320920792
Astrocyte-derived_neuron,ENSMUSG00000048988,Elfn1,0.06068601583113457,0.05897150868108123,0.4387035743597397
Astrocyte-derived_neuron,ENSMUSG00000047495,Dlgap2,0.052770448548812667,0.14153121334347682,0.43706996994047076
Astrocyte-derived_neuron,ENSMUSG00000073514,Dok6,0.3245382585751979,0.575959991287808,0.4359835399684836
Astrocyte-derived_neuron,ENSMUSG00000047261,Gap43,0.09102902374670185,0.16660329031222423,0.4356924897274067
Astrocyte-derived_neuron,ENSMUSG00000023232,Serinc2,0.051451187335092345,0.05690363331845645,0.4347906886844264
Astrocyte-derived_neuron,ENSMUSG00000058656,Samd12,0.3720316622691293,0.7295714026878459,0.4319920172972247
Astrocyte-derived_neuron,ENSMUSG00000019775,Rgs17,0.158311345646438,0.21803639986144194,0.42899106503591755
Astrocyte-derived_neuron,ENSMUSG00000034898,Filip1,0.11345646437994723,0.17329845141475755,0.42842866453869566
Astrocyte-derived_neuron,ENSMUSG00000052135,Foxo6,0.15435356200527706,0.1630052125099224,0.42819093031206257
Astrocyte-derived_neuron,ENSMUSG00000020902,Ntn1,0.158311345646438,0.22353173499574672,0.42548626484934904
Astrocyte-derived_neuron,ENSMUSG00000056758,Hmga2,0.12532981530343007,0.167070071599581,0.4246122026882111
Astrocyte-derived_neuron,ENSMUSG00000049939,Lrrc4,0.21503957783641162,0.28646104543244605,0.4240877357563696
Astrocyte-derived_neuron,ENSMUSG00000016624,Phf21b,0.08839050131926121,0.13051154941491191,0.4228278203909124
Astrocyte-derived_neuron,ENSMUSG00000019768,Esr1,0.18073878627968337,0.26325472762094737,0.4227060591832841
Astrocyte-derived_neuron,ENSMUSG00000073805,Insyn2a,0.07387862796833773,0.07426617154366502,0.42240872212452085
Astrocyte-derived_neuron,ENSMUSG00000028328,Tmod1,0.09234828496042216,0.1764983311723604,0.4217159981352636
Astrocyte-derived_neuron,ENSMUSG00000029287,Tgfbr3,0.07651715039577836,0.09232116057554825,0.42050644427683304
Astrocyte-derived_neuron,ENSMUSG00000051527,Usp29,0.08047493403693931,0.1106398945311546,0.4183507042300101
Astrocyte-derived_neuron,ENSMUSG00000096054,Syne1,0.6411609498680739,2.0169990678735923,0.4176062013412024
Astrocyte-derived_neuron,ENSMUSG00000058420,Syt17,0.051451187335092345,0.056275850017921854,0.4172420232145835
Astrocyte-derived_neuron,ENSMUSG00000009112,Bcl2l13,0.37730870712401055,0.6060707848147381,0.41551529448879154
Astrocyte-derived_neuron,ENSMUSG00000021699,Pde4d,0.9063324538258575,5.917514663651115,0.4153080247550368
Astrocyte-derived_neuron,ENSMUSG00000022269,March11,0.06860158311345646,0.11411832620714966,0.4143465451902488
Astrocyte-derived_neuron,ENSMUSG00000059493,Nhs,0.6437994722955145,1.788780956185159,0.4142418982595727
Astrocyte-derived_neuron,ENSMUSG00000019851,Perp,0.10158311345646438,0.12449423184669209,0.4130143084267359
Astrocyte-derived_neuron,ENSMUSG00000070866,Zfp804a,0.1266490765171504,0.3223277984552924,0.4125099383242209
Astrocyte-derived_neuron,ENSMUSG00000056755,Grm7,0.24010554089709762,0.46058696460707893,0.4124111200356604
Astrocyte-derived_neuron,ENSMUSG00000030302,Atp2b2,0.2783641160949868,0.5761972180515113,0.4106606062657683
Astrocyte-derived_neuron,ENSMUSG00000043659,Npsr1,0.11081794195250659,0.1879900540560128,0.41065808288244077
Astrocyte-derived_neuron,ENSMUSG00000028150,Rorc,0.05672823218997362,0.06726326682598925,0.40742214029947743
Astrocyte-derived_neuron,ENSMUSG00000028441,1110017D15Rik,0.05408970976253298,0.0628340657548733,0.4073709412410459
Astrocyte-derived_neuron,ENSMUSG00000000416,Cttnbp2,0.16490765171503957,0.27282168118599553,0.40429206795406925
Astrocyte-derived_neuron,ENSMUSG00000000794,Kcnn3,0.3245382585751979,0.5905856618536945,0.4036420240647375
Astrocyte-derived_neuron,ENSMUSG00000021536,Adcy2,0.41424802110817943,0.852783704825983,0.40268457060512375
Astrocyte-derived_neuron,ENSMUSG00000020297,Nsg2,0.11477572559366754,0.18305976626712386,0.4026681239193163
Astrocyte-derived_neuron,ENSMUSG00000009621,Vav2,0.43271767810026385,0.7584900977993312,0.40185045347589166
Astrocyte-derived_neuron,ENSMUSG00000029120,Ppp2r2c,0.33773087071240104,0.5096650134661982,0.40175785873724557
Astrocyte-derived_neuron,ENSMUSG00000061143,Maml3,0.6754617414248021,2.3372696065642105,0.40146707896033607
Astrocyte-derived_neuron,ENSMUSG00000025372,Baiap2,0.21240105540897097,0.31919748493743805,0.40028484308557166
Astrocyte-derived_neuron,ENSMUSG00000021803,Cdhr1,0.06860158311345646,0.09067960778698975,0.39991061736847544
Astrocyte-derived_neuron,ENSMUSG00000026399,Cd55,0.07651715039577836,0.07315145448035991,0.39784193237228294
Astrocyte-derived_neuron,ENSMUSG00000060534,Dcc,0.5343007915567283,6.27607521587632,0.3968774553553599
Astrocyte-derived_neuron,ENSMUSG00000024084,Qpct,0.08179419525065963,0.09440479644698725,0.3950501607218587
Astrocyte-derived_neuron,ENSMUSG00000058589,Anks1b,0.558047493403694,1.460174955241672,0.3927561335471581
Astrocyte-derived_neuron,ENSMUSG00000059146,Ntrk3,0.07255936675461741,0.13200855327635186,0.39224094601859694
Astrocyte-derived_neuron,ENSMUSG00000037035,Inhbb,0.06068601583113457,0.06578484374567256,0.3911315922500619
Astrocyte-derived_neuron,ENSMUSG00000050711,Scg2,0.06992084432717678,0.12497868930297058,0.3897795212478038
Astrocyte-derived_neuron,ENSMUSG00000027985,Lef1,0.08311345646437995,0.07987772268875185,0.38939426098885255
Astrocyte-derived_neuron,ENSMUSG00000008999,Bmp7,0.24010554089709762,0.3448326078966657,0.3891771567062028
Astrocyte-derived_neuron,ENSMUSG00000006586,Runx1t1,0.5065963060686016,1.1310211566127855,0.38836074356565387
Astrocyte-derived_neuron,ENSMUSG00000025932,Eya1,0.12005277044854881,0.19787068292954274,0.38529380672325875
Astrocyte-derived_neuron,ENSMUSG00000022044,Stmn4,0.055408970976253295,0.11087757614968499,0.38508343832988357
Astrocyte-derived_neuron,ENSMUSG00000025255,Zfhx4,0.5488126649076517,1.0768726157653024,0.3847536942254437
Astrocyte-derived_neuron,ENSMUSG00000034687,Fras1,0.13720316622691292,0.24870720371372781,0.38210392952007943
Astrocyte-derived_neuron,ENSMUSG00000008489,Elavl2,0.3087071240105541,0.4736351029287238,0.38175212826381144
Astrocyte-derived_neuron,ENSMUSG00000045994,B3gat1,0.13324538258575197,0.1873495765827351,0.38151057038286684
Astrocyte-derived_neuron,ENSMUSG00000056091,St3gal5,0.6068601583113457,1.3641343097444698,0.37999941615527344
Astrocyte-derived_neuron,ENSMUSG00000025475,Adgra1,0.055408970976253295,0.047978375536808525,0.37881531576577854
